     1     1     1     0     1
   984     1    F    F
    6353.93264116       0.58777469      -2.03897429
    6353.93175375       0.58779417      -2.03899289
    6353.93089720       0.58781364      -2.03901148
    6353.93007422       0.58783308      -2.03903007
    6353.92928753       0.58785252      -2.03904866
    6353.92853983       0.58787193      -2.03906724
    6353.92783381       0.58789133      -2.03908583
    6353.92717217       0.58791071      -2.03910440
    6353.92655758       0.58793008      -2.03912298
    6353.92599272       0.58794943      -2.03914155
    6353.92548025       0.58796876      -2.03916013
    6353.92502282       0.58798807      -2.03917870
    6353.92462307       0.58800736      -2.03919727
    6353.92428363       0.58802664      -2.03921585
    6353.92400711       0.58804590      -2.03923442
    6353.92379610       0.58806513      -2.03925299
    6353.92365320       0.58808435      -2.03927157
    6353.92358097       0.58810355      -2.03929014
    6353.92358197       0.58812273      -2.03930872
    6353.92365871       0.58814189      -2.03932730
    6353.92381372       0.58816103      -2.03934589
    6353.92404950       0.58818015      -2.03936448
    6353.92436541       0.58819925      -2.03938307
    6353.92473754       0.58821833      -2.03940166
    6353.92514310       0.58823739      -2.03942027
    6353.92558058       0.58825644      -2.03943888
    6353.92604278       0.58827548      -2.03945750
    6353.92651957       0.58829451      -2.03947612
    6353.92700850       0.58831353      -2.03949474
    6353.92751184       0.58833253      -2.03951336
    6353.92803189       0.58835153      -2.03953198
    6353.92857093       0.58837052      -2.03955060
    6353.92913128       0.58838949      -2.03956922
    6353.92971525       0.58840845      -2.03958785
    6353.93032516       0.58842740      -2.03960648
    6353.93096335       0.58844634      -2.03962511
    6353.93163215       0.58846526      -2.03964375
    6353.93233394       0.58848417      -2.03966240
    6353.93307107       0.58850306      -2.03968106
    6353.93384595       0.58852194      -2.03969973
    6353.93466096       0.58854081      -2.03971840
    6353.93551854       0.58855965      -2.03973709
    6353.93642111       0.58857848      -2.03975580
    6353.93737114       0.58859730      -2.03977451
    6353.93837109       0.58861609      -2.03979324
    6353.93942347       0.58863487      -2.03981199
    6353.94053079       0.58865363      -2.03983075
    6353.94169559       0.58867237      -2.03984953
    6353.94294456       0.58869109      -2.03986833
    6353.94430605       0.58870981      -2.03988712
    6353.94578437       0.58872853      -2.03990592
    6353.94738248       0.58874724      -2.03992473
    6353.94910339       0.58876594      -2.03994353
    6353.95095011       0.58878464      -2.03996235
    6353.95292568       0.58880333      -2.03998117
    6353.95503319       0.58882201      -2.04000000
    6353.95727569       0.58884068      -2.04001883
    6353.95965482       0.58885935      -2.04003767
    6353.96217137       0.58887802      -2.04005650
    6353.96482665       0.58889669      -2.04007532
    6353.96762198       0.58891536      -2.04009414
    6353.97055870       0.58893403      -2.04011295
    6353.97363815       0.58895270      -2.04013176
    6353.97686172       0.58897136      -2.04015056
    6353.98023079       0.58899002      -2.04016937
    6353.98374679       0.58900868      -2.04018817
    6353.98741115       0.58902733      -2.04020698
    6353.99122531       0.58904597      -2.04022578
    6353.99519076       0.58906461      -2.04024459
    6353.99930898       0.58908324      -2.04026340
    6354.00357768       0.58910186      -2.04028222
    6354.00799355       0.58912048      -2.04030104
    6354.01255655       0.58913908      -2.04031986
    6354.01726302       0.58915768      -2.04033869
    6354.02210307       0.58917627      -2.04035751
    6354.02707112       0.58919485      -2.04037634
    6354.03216769       0.58921343      -2.04039516
    6354.03739333       0.58923200      -2.04041398
    6354.04274857       0.58925056      -2.04043280
    6354.04823397       0.58926912      -2.04045162
    6354.05385008       0.58928767      -2.04047044
    6354.05959749       0.58930621      -2.04048927
    6354.06547677       0.58932474      -2.04050810
    6354.07148854       0.58934326      -2.04052693
    6354.07763341       0.58936177      -2.04054576
    6354.08391201       0.58938027      -2.04056461
    6354.09032499       0.58939876      -2.04058345
    6354.09686847       0.58941724      -2.04060230
    6354.10353651       0.58943572      -2.04062114
    6354.11032713       0.58945420      -2.04063996
    6354.11723988       0.58947267      -2.04065878
    6354.12427433       0.58949114      -2.04067758
    6354.13143005       0.58950960      -2.04069637
    6354.13870665       0.58952806      -2.04071516
    6354.14610373       0.58954652      -2.04073394
    6354.15362091       0.58956497      -2.04075271
    6354.16125783       0.58958342      -2.04077148
    6354.16901415       0.58960185      -2.04079024
    6354.17688953       0.58962029      -2.04080900
    6354.18487998       0.58963872      -2.04082776
    6354.19297997       0.58965714      -2.04084650
    6354.20118802       0.58967557      -2.04086523
    6354.20950451       0.58969399      -2.04088395
    6354.21792985       0.58971241      -2.04090266
    6354.22646443       0.58973083      -2.04092136
    6354.23510868       0.58974924      -2.04094005
    6354.24386304       0.58976765      -2.04095874
    6354.25272796       0.58978605      -2.04097742
    6354.26170392       0.58980445      -2.04099609
    6354.27079138       0.58982284      -2.04101476
    6354.27999085       0.58984122      -2.04103343
    6354.28930285       0.58985960      -2.04105209
    6354.29872789       0.58987796      -2.04107076
    6354.30826654       0.58989632      -2.04108942
    6354.31791935       0.58991466      -2.04110809
    6354.32768691       0.58993300      -2.04112676
    6354.33756982       0.58995132      -2.04114543
    6354.34756874       0.58996963      -2.04116410
    6354.35768415       0.58998793      -2.04118277
    6354.36791592       0.59000623      -2.04120142
    6354.37826360       0.59002453      -2.04122005
    6354.38872676       0.59004282      -2.04123868
    6354.39930497       0.59006111      -2.04125729
    6354.40999785       0.59007939      -2.04127590
    6354.42080499       0.59009766      -2.04129449
    6354.43172727       0.59011593      -2.04131307
    6354.44276608       0.59013421      -2.04133164
    6354.45392169       0.59015250      -2.04135018
    6354.46519392       0.59017080      -2.04136870
    6354.47658261       0.59018910      -2.04138720
    6354.48808766       0.59020740      -2.04140568
    6354.49970897       0.59022571      -2.04142414
    6354.51144650       0.59024402      -2.04144259
    6354.52330022       0.59026233      -2.04146102
    6354.53527016       0.59028065      -2.04147944
    6354.54735636       0.59029896      -2.04149785
